Subgenus,Species,Accession.,Individual,AOI....Sample.per.Replicate.,Tissue,Measurement.Date,Time,Comments,exclude,Tissue.edit,ID,Metric,Value,Subgenus.Metric,Tissue.edit_names,Subgenus.Tissue
Grammica,C_indecora,ss16-17,D,9,haustorium,2018-03-23,3:04:55 PM,,,h,157,Fv.Fm,0.5,Grammica__Fv.Fm,Haustorium,Grammica__Haustorium
Grammica,C_compacta,1566,-,2,seedling,2017-11-09,5:44:53 PM,,,sdlg,158,Fv.Fm,0.488160291,Grammica__Fv.Fm,Seedling,Grammica__Seedling
Grammica,C_compacta,1566,-,1,seedling,2017-11-09,5:36:41 PM,,,sdlg,159,Fv.Fm,0.486638537,Grammica__Fv.Fm,Seedling,Grammica__Seedling
Grammica,C_tasmanica,17-15,C,3,young,2018-05-29,1:12:22 PM,,,y,160,Fv.Fm,0.383136095,Grammica__Fv.Fm,Young,Grammica__Young
Grammica,C_polygonorum,1705,A,3,old,2018-01-25,9:58:34 AM,,,o,162,Fv.Fm,0.482352941,Grammica__Fv.Fm,Old,Grammica__Old
Grammica,C_californica,ss17-105,D,8,flower,2018-07-06,2:13:32 PM,,,f,163,Fv.Fm,0.533586819,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_sandwichiana,155,A,6,old,2018-01-15,11:31:08 AM,,,o,164,Fv.Fm,0.267716535,Grammica__Fv.Fm,Old,Grammica__Old
Grammica,C_sandwichiana,155,D,4,old,2018-01-25,1:13:25 PM,,,o,165,Fv.Fm,0.353191489,Grammica__Fv.Fm,Old,Grammica__Old
Grammica,C_indecora,ss16-17,B,3,seed,2018-01-25,12:25:31 PM,,,s,166,Fv.Fm,0.605753514,Grammica__Fv.Fm,Seed,Grammica__Seed
Grammica,C_cephalanthii,1567,B,7,seed,2017-12-21,10:08:02 AM,,,s,167,Fv.Fm,0.632345915,Grammica__Fv.Fm,Seed,Grammica__Seed
Grammica,C_indecora,ss16-17,E,2,seed,2018-03-23,3:52:37 PM,,,s,168,Fv.Fm,0.470515971,Grammica__Fv.Fm,Seed,Grammica__Seed
Grammica,C_californica,ss17-105,E,9,flower,2018-07-06,2:26:42 PM,,,f,169,Fv.Fm,0.619498344,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_compacta,1566,D,5,flower,2018-03-08,11:00:04 AM,,,f,170,Fv.Fm,0.414239482,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_polygonorum,1705,A,2,seed,2018-01-25,10:20:42 AM,,,s,171,Fv.Fm,0.543309438,Grammica__Fv.Fm,Seed,Grammica__Seed
Grammica,C_tasmanica,17-15,A,3,flower,2018-04-17,3:16:54 PM,,,f,174,Fv.Fm,0.682570594,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_gracillima,CUGR,A,1,haustorium,2018-07-06,1:31:44 PM,,,h,175,Fv.Fm,0.595930233,Grammica__Fv.Fm,Haustorium,Grammica__Haustorium
Grammica,C_cephalanthii,1567,G,3,seed (old),2018-05-29,12:53:01 PM,,,s,176,Fv.Fm,0.497133821,Grammica__Fv.Fm,Seed,Grammica__Seed
Grammica,C_tasmanica,17-15,A,1,old,2018-04-17,3:00:16 PM,,,o,177,Fv.Fm,0.430232558,Grammica__Fv.Fm,Old,Grammica__Old
Grammica,C_cephalanthii,1567,G,4,haustorium,2018-03-04,5:38:33 PM,,,h,178,Fv.Fm,0.389195149,Grammica__Fv.Fm,Haustorium,Grammica__Haustorium
Grammica,C_tasmanica,17-15,C,5,flower,2018-06-22,1:42:52 PM,,,f,179,Fv.Fm,0.678843227,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_australis,1382,-,1,seedling,2017-11-02,2:55:01 PM,,,sdlg,180,Fv.Fm,0.73822563,Grammica__Fv.Fm,Seedling,Grammica__Seedling
Grammica,C_cephalanthii,1567,G,4,seed (old),2018-05-29,12:53:01 PM,,,s,181,Fv.Fm,0.477146042,Grammica__Fv.Fm,Seed,Grammica__Seed
Grammica,C_cephalanthii,1567,B,11,flower,2017-12-21,10:08:02 AM,,,f,182,Fv.Fm,0.544648137,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_sandwichiana,155,A,5,old,2018-01-15,11:31:08 AM,,,o,183,Fv.Fm,0.368159204,Grammica__Fv.Fm,Old,Grammica__Old
Grammica,C_australis,1382,B,2,haustorium,2017-12-13,3:30:14 PM,,,h,184,Fv.Fm,0.6256,Grammica__Fv.Fm,Haustorium,Grammica__Haustorium
Grammica,C_cephalanthii,1567,B,10,flower,2017-12-21,10:08:02 AM,,,f,185,Fv.Fm,0.542020774,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_compacta,1566,-,1,seedling,2017-11-02,3:45:51 PM,,,sdlg,187,Fv.Fm,0.57841752,Grammica__Fv.Fm,Seedling,Grammica__Seedling
Grammica,C_denticulata,ss13-46,C,4,flower,2018-06-20,3:03:14 PM,,,f,188,Fv.Fm,0.626566416,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_cephalanthii,1567,B,1,haustorium,2017-12-21,10:34:52 AM,,,h,189,Fv.Fm,0.562133333,Grammica__Fv.Fm,Haustorium,Grammica__Haustorium
Grammica,C_indecora,ss16-17,E,5,flower,2018-03-23,3:52:37 PM,,,f,190,Fv.Fm,0.401797176,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_cephalanthii,1567,D,2,old,2018-03-08,12:10:52 PM,,,o,191,Fv.Fm,0.365591398,Grammica__Fv.Fm,Old,Grammica__Old
Grammica,C_cephalanthii,1567,A,5,flower,2017-12-21,10:53:16 AM,,,f,193,Fv.Fm,0.663212435,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_cephalanthii,1567,A,4,seed,2017-12-21,10:53:16 AM,,,s,194,Fv.Fm,0.561715481,Grammica__Fv.Fm,Seed,Grammica__Seed
Grammica,C_denticulata,ss13-46,D,4,haustorium,2018-05-29,4:58:54 PM,,,h,195,Fv.Fm,0.500472144,Grammica__Fv.Fm,Haustorium,Grammica__Haustorium
Grammica,C_compacta,1566,D,2,flower,2018-03-08,11:00:04 AM,,,f,196,Fv.Fm,0.564417178,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_tasmanica,17-15,D,1,flower,2018-05-29,10:52:34 AM,,,f,197,Fv.Fm,0.382608696,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_polygonorum,1705,A,5,seed,2018-01-25,10:20:42 AM,,,s,198,Fv.Fm,0.502797464,Grammica__Fv.Fm,Seed,Grammica__Seed
Grammica,C_tasmanica,17-15,D,1,young,2018-05-03,1:32:11 PM,,,y,199,Fv.Fm,0.243589744,Grammica__Fv.Fm,Young,Grammica__Young
Grammica,C_gracillima,CUGR,A,3,old,2018-06-20,1:42:37 PM,,,o,200,Fv.Fm,0.409638554,Grammica__Fv.Fm,Old,Grammica__Old
Grammica,C_cephalanthii,1567,D,14,seed,2018-04-19,5:03:34 PM,,,s,201,Fv.Fm,0.555390335,Grammica__Fv.Fm,Seed,Grammica__Seed
Grammica,C_cephalanthii,1567,B,4,haustorium,2017-12-21,10:34:52 AM,,,h,202,Fv.Fm,0.473346693,Grammica__Fv.Fm,Haustorium,Grammica__Haustorium
Grammica,C_sandwichiana,155,D,3,old,2018-01-25,1:13:25 PM,,,o,203,Fv.Fm,0.380090498,Grammica__Fv.Fm,Old,Grammica__Old
Grammica,C_denticulata,ss13-46,C,5,flower,2018-06-20,3:03:14 PM,,,f,204,Fv.Fm,0.662896912,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_tasmanica,17-15,C,1,flower,2018-06-22,1:42:52 PM,,,f,205,Fv.Fm,0.512755102,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_denticulata,ss13-46,-,5,seedling,2018-04-17,1:38:52 PM,,,sdlg,206,Fv.Fm,0.529021559,Grammica__Fv.Fm,Seedling,Grammica__Seedling
Grammica,C_cephalanthii,1567,A,2,seedling ,8/24/18,13:52:40,,,sdlg,207,Fv.Fm,0.762962963,Grammica__Fv.Fm,Seedling,Grammica__Seedling
Grammica,C_polygonorum,1705,C,1,haustorium,2017-12-13,11:51:43 AM,,,h,208,Fv.Fm,0.304733728,Grammica__Fv.Fm,Haustorium,Grammica__Haustorium
Grammica,C_cephalanthii,1567,B,2,seed,2017-12-21,10:08:02 AM,,,s,210,Fv.Fm,0.678194932,Grammica__Fv.Fm,Seed,Grammica__Seed
Grammica,C_denticulata,ss13-46,D,3,haustorium,2018-05-29,4:58:54 PM,,,h,211,Fv.Fm,0.497273719,Grammica__Fv.Fm,Haustorium,Grammica__Haustorium
Grammica,C_polygonorum,1705,A,4,seed,2018-01-25,10:20:42 AM,,,s,212,Fv.Fm,0.523379384,Grammica__Fv.Fm,Seed,Grammica__Seed
Grammica,C_tasmanica,17-15,B,3,flower,2018-05-25,12:21:17 PM,,,f,214,Fv.Fm,0.596088435,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_tasmanica,17-15,A,4,flower,2018-04-17,3:16:54 PM,,,f,215,Fv.Fm,0.72489083,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_sandwichiana,155,C,13,flower,2018-01-15,9:59:00 AM,,,f,216,Fv.Fm,0.559322034,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_polygonorum,1705,A,6,seed,2018-01-25,10:20:42 AM,,,s,218,Fv.Fm,0.662198391,Grammica__Fv.Fm,Seed,Grammica__Seed
Grammica,C_polygonorum,1705,A,4,haustorium,2018-01-25,10:10:26 AM,,,h,219,Fv.Fm,0.551939925,Grammica__Fv.Fm,Haustorium,Grammica__Haustorium
Grammica,C_denticulata,ss13-46,-,1,seedling,2018-04-17,1:38:52 PM,,,sdlg,221,Fv.Fm,0.608866995,Grammica__Fv.Fm,Seedling,Grammica__Seedling
Grammica,C_tasmanica,17-15,A,6,flower,2018-04-17,3:16:54 PM,,,f,222,Fv.Fm,0.648283039,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_tasmanica,17-15,B,7,flower,2018-05-25,12:21:17 PM,,,f,224,Fv.Fm,0.561051005,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_cephalanthii,1567,G,3,haustorium,2018-03-04,5:38:33 PM,,,h,225,Fv.Fm,0.584056827,Grammica__Fv.Fm,Haustorium,Grammica__Haustorium
Grammica,C_denticulata,ss13-46,C,10,flower,2018-06-20,3:03:14 PM,,,f,226,Fv.Fm,0.674222457,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_cephalanthii,1567,B,3,haustorium,2017-12-21,10:34:52 AM,,,h,227,Fv.Fm,0.349268293,Grammica__Fv.Fm,Haustorium,Grammica__Haustorium
Grammica,C_tasmanica,17-15,B,3,old,2018-04-17,2:09:31 PM,,,o,228,Fv.Fm,0.338983051,Grammica__Fv.Fm,Old,Grammica__Old
Grammica,C_tasmanica,17-15,B,4,old,2018-03-15,4:32:42 PM,,,o,229,Fv.Fm,0.169491525,Grammica__Fv.Fm,Old,Grammica__Old
Grammica,C_cephalanthii,1567,B,2,haustorium,2017-12-21,10:34:52 AM,,,h,230,Fv.Fm,0.626885837,Grammica__Fv.Fm,Haustorium,Grammica__Haustorium
Grammica,C_denticulata,ss13-46,C,9,flower,2018-06-20,3:03:14 PM,,,f,231,Fv.Fm,0.656658968,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_australis,1382,B,4,haustorium,2017-12-13,3:30:14 PM,,,h,232,Fv.Fm,0.518419648,Grammica__Fv.Fm,Haustorium,Grammica__Haustorium
Grammica,C_tasmanica,17-15,C,4,flower,2018-06-22,1:42:52 PM,,,f,233,Fv.Fm,0.578231293,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_tasmanica,17-15,C,6,flower,2018-06-22,1:42:52 PM,,,f,234,Fv.Fm,0.657342657,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_australis,1382,-,2,seedling,2017-11-02,12:02:09 PM,,,sdlg,235,Fv.Fm,0.737356566,Grammica__Fv.Fm,Seedling,Grammica__Seedling
Grammica,C_costaricensis,CUCO,B,7,young,2018-05-25,2:04:09 PM,,,y,236,Fv.Fm,0.338983051,Grammica__Fv.Fm,Young,Grammica__Young
Grammica,C_gracillima,CUGR,B,3,haustorium,2018-07-06,10:49:28 AM,,,h,237,Fv.Fm,0.628811777,Grammica__Fv.Fm,Haustorium,Grammica__Haustorium
Grammica,C_cephalanthii,1567,D,13,seed,2018-04-19,5:03:34 PM,,,s,238,Fv.Fm,0.590594744,Grammica__Fv.Fm,Seed,Grammica__Seed
Grammica,C_polygonorum,1705,D,5,haustorium,2018-07-06,12:10:49 PM,,,h,239,Fv.Fm,0.381526104,Grammica__Fv.Fm,Haustorium,Grammica__Haustorium
Grammica,C_tasmanica,17-15,B,2,flower,2018-05-25,12:21:17 PM,,,f,240,Fv.Fm,0.657721519,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_sandwichiana,155,D,2,old,2018-01-25,1:13:25 PM,,,o,241,Fv.Fm,0.345833333,Grammica__Fv.Fm,Old,Grammica__Old
Grammica,C_compacta,1566,-,2,seedling,2017-11-02,3:45:51 PM,,,sdlg,243,Fv.Fm,0.624367889,Grammica__Fv.Fm,Seedling,Grammica__Seedling
Grammica,C_australis,1382,-,2,seedling,2017-11-02,2:55:01 PM,,,sdlg,244,Fv.Fm,0.750739208,Grammica__Fv.Fm,Seedling,Grammica__Seedling
Grammica,C_indecora,ss16-17,B,2,flower,2018-03-23,3:39:17 PM,,,f,245,Fv.Fm,0.626126126,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_polygonorum,1705,C,5,old,2017-12-13,11:41:35 AM,,,o,246,Fv.Fm,0.394345238,Grammica__Fv.Fm,Old,Grammica__Old
Grammica,C_gracillima,CUGR,B,1,old,2018-07-06,10:42:14 AM,,,o,247,Fv.Fm,0.598715891,Grammica__Fv.Fm,Old,Grammica__Old
Grammica,C_denticulata,ss13-46,B,3,haustorium,2018-06-20,1:19:35 PM,,,h,249,Fv.Fm,0.705382436,Grammica__Fv.Fm,Haustorium,Grammica__Haustorium
Grammica,C_tasmanica,17-15,C,2,flower,2018-06-22,1:42:52 PM,,,f,251,Fv.Fm,0.646748682,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_gracillima,CUGR,A,3,haustorium,2018-07-06,1:31:44 PM,,,h,252,Fv.Fm,0.603790346,Grammica__Fv.Fm,Haustorium,Grammica__Haustorium
Grammica,C_cephalanthii,1567,A,5,old,2017-12-21,10:20:01 AM,,,o,253,Fv.Fm,0.430939227,Grammica__Fv.Fm,Old,Grammica__Old
Grammica,C_cephalanthii,1567,A,3,seed,2017-12-21,10:53:16 AM,,,s,254,Fv.Fm,0.675086356,Grammica__Fv.Fm,Seed,Grammica__Seed
Grammica,C_australis,1382,B,4,old,2017-12-13,3:17:31 PM,,,o,256,Fv.Fm,0.443438914,Grammica__Fv.Fm,Old,Grammica__Old
Grammica,C_australis,1382,A,3,old,2018-01-25,11:20:59 AM,,,o,257,Fv.Fm,0.417322835,Grammica__Fv.Fm,Old,Grammica__Old
Grammica,C_cephalanthii,1567,B,13,flower,2017-12-21,10:08:02 AM,,,f,258,Fv.Fm,0.575949367,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_cephalanthii,1567,G,1,haustorium,2018-03-04,5:38:33 PM,,,h,259,Fv.Fm,0.553663366,Grammica__Fv.Fm,Haustorium,Grammica__Haustorium
Grammica,C_polygonorum,1705,A,3,seed,2018-01-25,10:20:42 AM,,,s,260,Fv.Fm,0.428158149,Grammica__Fv.Fm,Seed,Grammica__Seed
Grammica,C_cephalanthii,1567,B,4,seed,2017-12-21,10:08:02 AM,,,s,262,Fv.Fm,0.665714286,Grammica__Fv.Fm,Seed,Grammica__Seed
Grammica,C_sandwichiana,155,-,1,seedling,8/24/18,12:18:16,,,sdlg,263,Fv.Fm,0.532934132,Grammica__Fv.Fm,Seedling,Grammica__Seedling
Grammica,C_cephalanthii,1567,B,9,flower,2017-12-21,10:08:02 AM,,,f,264,Fv.Fm,0.609248555,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_denticulata,ss13-46,D,5,haustorium,2018-05-29,4:58:54 PM,,,h,265,Fv.Fm,0.522440393,Grammica__Fv.Fm,Haustorium,Grammica__Haustorium
Grammica,C_sandwichiana,155,D,2,haustorium,2018-01-25,1:21:03 PM,,,h,266,Fv.Fm,0.416410256,Grammica__Fv.Fm,Haustorium,Grammica__Haustorium
Grammica,C_cephalanthii,1567,D,11,seed,2018-04-19,5:03:34 PM,,,s,267,Fv.Fm,0.648498144,Grammica__Fv.Fm,Seed,Grammica__Seed
Grammica,C_cephalanthii,1567,A,9,seed,2017-12-21,10:53:16 AM,,,s,268,Fv.Fm,0.613711002,Grammica__Fv.Fm,Seed,Grammica__Seed
Grammica,C_cephalanthii,1567,G,2,haustorium,2018-03-04,5:38:33 PM,,,h,270,Fv.Fm,0.492327366,Grammica__Fv.Fm,Haustorium,Grammica__Haustorium
Grammica,C_polygonorum,1705,A,9,flower,2018-01-25,10:20:42 AM,,,f,271,Fv.Fm,0.478873239,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_polygonorum,1705,A,11,flower,2018-01-25,10:20:42 AM,,,f,272,Fv.Fm,0.49148802,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_cephalanthii,1567,D,10,flower,2018-04-03,4:33:24 PM,,,f,274,Fv.Fm,0.627944203,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_denticulata,ss13-46,D,5,haustorium,2018-06-22,4:57:03 PM,,,h,275,Fv.Fm,0.535374431,Grammica__Fv.Fm,Haustorium,Grammica__Haustorium
Grammica,C_compacta,1566,E,1,haustorium,2017-11-15,10:46:02 AM,,,h,276,Fv.Fm,0.556756757,Grammica__Fv.Fm,Haustorium,Grammica__Haustorium
Grammica,C_cephalanthii,1567,G,7,seed (old),2018-05-29,12:53:01 PM,,,s,278,Fv.Fm,0.52474417,Grammica__Fv.Fm,Seed,Grammica__Seed
Grammica,C_tasmanica,17-15,B,1,young,2018-03-15,4:44:24 PM,,,y,279,Fv.Fm,0.311827957,Grammica__Fv.Fm,Young,Grammica__Young
Grammica,C_tasmanica,17-15,B,3,young,2018-03-15,4:44:24 PM,,,y,280,Fv.Fm,0.397959184,Grammica__Fv.Fm,Young,Grammica__Young
Grammica,C_compacta,1566,A,1,haustorium,2017-11-15,12:05:49 PM,,,h,281,Fv.Fm,0.616053776,Grammica__Fv.Fm,Haustorium,Grammica__Haustorium
Grammica,C_cephalanthii,1567,D,1,haustorium,2018-03-04,4:43:17 PM,,,h,282,Fv.Fm,0.754735652,Grammica__Fv.Fm,Haustorium,Grammica__Haustorium
Grammica,C_cephalanthii,1567,B,6,seed,2017-12-21,10:08:02 AM,,,s,283,Fv.Fm,0.660637884,Grammica__Fv.Fm,Seed,Grammica__Seed
Grammica,C_tasmanica,17-15,A,5,flower,2018-04-17,3:16:54 PM,,,f,287,Fv.Fm,0.602549247,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_australis,1382,-,1,seedling,2017-11-02,12:02:09 PM,,,sdlg,288,Fv.Fm,0.68623962,Grammica__Fv.Fm,Seedling,Grammica__Seedling
Grammica,C_indecora,ss16-17,D,1,flower,2018-03-23,3:04:55 PM,,,f,290,Fv.Fm,0.686058432,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_sandwichiana,155,A,2,young,2018-01-15,10:49:39 AM,,,y,291,Fv.Fm,0.335078534,Grammica__Fv.Fm,Young,Grammica__Young
Grammica,C_tasmanica,17-15,B,6,flower,2018-05-25,12:21:17 PM,,,f,292,Fv.Fm,0.593862816,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_polygonorum,1705,A,8,flower,2018-01-25,10:20:42 AM,,,f,293,Fv.Fm,0.525627615,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_cephalanthii,1567,D,10,seed,2018-04-19,5:03:34 PM,,,s,294,Fv.Fm,0.70373444,Grammica__Fv.Fm,Seed,Grammica__Seed
Grammica,C_gracillima,CUGR,A,2,haustorium,2018-07-06,1:31:44 PM,,,h,295,Fv.Fm,0.531841652,Grammica__Fv.Fm,Haustorium,Grammica__Haustorium
Grammica,C_indecora,ss16-17,D,3,flower,2018-03-23,3:04:55 PM,,,f,296,Fv.Fm,0.741878841,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_tasmanica,17-15,C,3,flower,2018-06-22,1:42:52 PM,,,f,297,Fv.Fm,0.669795222,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_compacta,1566,B,3,old,2017-12-21,11:24:24 AM,,,o,298,Fv.Fm,0.357466063,Grammica__Fv.Fm,Old,Grammica__Old
Grammica,C_sandwichiana,155,S1,2,seedling,2017-11-09,6:04:24 PM,,,sdlg,299,Fv.Fm,0.464559387,Grammica__Fv.Fm,Seedling,Grammica__Seedling
Grammica,C_cephalanthii,1567,B,5,seed,2017-12-21,10:08:02 AM,,,s,300,Fv.Fm,0.66115525,Grammica__Fv.Fm,Seed,Grammica__Seed
Grammica,C_sandwichiana,155,A,1,haustorium,2018-01-15,11:21:16 AM,,,h,301,Fv.Fm,0.5,Grammica__Fv.Fm,Haustorium,Grammica__Haustorium
Grammica,C_gracillima,CUGR,A,1,young,2018-05-29,4:36:34 PM,,,y,303,Fv.Fm,0.544935806,Grammica__Fv.Fm,Young,Grammica__Young
Grammica,C_cephalanthii,1567,D,1,seed,2018-03-04,4:33:24 PM,,,s,304,Fv.Fm,0.687319506,Grammica__Fv.Fm,Seed,Grammica__Seed
Grammica,C_cephalanthii,1567,A,2,old,2017-12-21,10:20:01 AM,,,o,305,Fv.Fm,0.439461883,Grammica__Fv.Fm,Old,Grammica__Old
Grammica,C_australis,1382,C,4,old,2017-12-13,2:31:06 PM,,,o,306,Fv.Fm,0.402266289,Grammica__Fv.Fm,Old,Grammica__Old
Grammica,C_denticulata,ss13-46,C,7,flower,2018-06-20,3:03:14 PM,,,f,307,Fv.Fm,0.685375067,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_polygonorum,1705,A,1,haustorium,2018-01-25,10:10:26 AM,,,h,308,Fv.Fm,0.666666667,Grammica__Fv.Fm,Haustorium,Grammica__Haustorium
Grammica,C_denticulata,ss13-46,D,1,haustorium,2018-06-22,4:57:03 PM,,,h,309,Fv.Fm,0.562320689,Grammica__Fv.Fm,Haustorium,Grammica__Haustorium
Grammica,C_compacta,1566,A,5,old,2017-11-15,10:28:34 AM,,,o,310,Fv.Fm,0.352017937,Grammica__Fv.Fm,Old,Grammica__Old
Grammica,C_compacta,1566,E,1,haustorium,2017-11-15,10:56:43 AM,,,h,311,Fv.Fm,0.67163505,Grammica__Fv.Fm,Haustorium,Grammica__Haustorium
Grammica,C_polygonorum,1705,C,7,old,2017-12-13,11:41:35 AM,,,o,312,Fv.Fm,0.42516269,Grammica__Fv.Fm,Old,Grammica__Old
Grammica,C_sandwichiana,155,A,2,haustorium,2018-01-15,11:21:16 AM,,,h,313,Fv.Fm,0.539025442,Grammica__Fv.Fm,Haustorium,Grammica__Haustorium
Grammica,C_denticulata,ss13-46,C,8,flower,2018-06-20,3:03:14 PM,,,f,315,Fv.Fm,0.707637232,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_tasmanica,17-15,B,8,flower,2018-05-25,12:21:17 PM,,,f,317,Fv.Fm,0.589486859,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_cephalanthii,1567,F,3,seed (old),2018-05-29,12:23:38 PM,,,s,319,Fv.Fm,0.543371522,Grammica__Fv.Fm,Seed,Grammica__Seed
Grammica,C_tasmanica,17-15,B,4,old,2018-04-17,2:09:31 PM,,,o,320,Fv.Fm,0.409638554,Grammica__Fv.Fm,Old,Grammica__Old
Grammica,C_sandwichiana,155,A,2,haustorium,2018-01-25,12:33:35 PM,,,h,322,Fv.Fm,0.531979695,Grammica__Fv.Fm,Haustorium,Grammica__Haustorium
Grammica,C_cephalanthii,1567,D,6,seed,2018-04-19,5:03:34 PM,,,s,323,Fv.Fm,0.697316322,Grammica__Fv.Fm,Seed,Grammica__Seed
Grammica,C_cephalanthii,1567,D,3,haustorium,2018-03-04,4:43:17 PM,,,h,324,Fv.Fm,0.655450708,Grammica__Fv.Fm,Haustorium,Grammica__Haustorium
Grammica,C_cephalanthii,1567,D,3,haustorium,2018-03-04,4:43:17 PM,,,h,325,Fv.Fm,0.655450708,Grammica__Fv.Fm,Haustorium,Grammica__Haustorium
Grammica,C_cephalanthii,1567,D,5,old,2018-04-03,4:18:12 PM,,,o,326,Fv.Fm,0.397027601,Grammica__Fv.Fm,Old,Grammica__Old
Grammica,C_compacta,1566,D,4,seed,2018-03-23,3:29:35 PM,,,s,327,Fv.Fm,0.553605313,Grammica__Fv.Fm,Seed,Grammica__Seed
Grammica,C_cephalanthii,1567,D,11,flower,2018-04-03,4:33:24 PM,,,f,328,Fv.Fm,0.649729172,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_cephalanthii,1567,E,4,old,2018-03-08,1:10:13 PM,,,o,330,Fv.Fm,0.475728155,Grammica__Fv.Fm,Old,Grammica__Old
Grammica,C_polygonorum,1705,A,2,haustorium,2018-01-25,10:10:26 AM,,,h,332,Fv.Fm,0.630085653,Grammica__Fv.Fm,Haustorium,Grammica__Haustorium
Grammica,C_cephalanthii,1567,D,1,haustorium,2018-03-08,11:59:03 AM,,,h,333,Fv.Fm,0.519650655,Grammica__Fv.Fm,Haustorium,Grammica__Haustorium
Grammica,C_cephalanthii,1567,D,3,haustorium,2018-03-08,11:59:03 AM,,,h,334,Fv.Fm,0.548906049,Grammica__Fv.Fm,Haustorium,Grammica__Haustorium
Grammica,C_polygonorum,1705,C,1,seed,2017-12-13,1:00:53 PM,,,s,336,Fv.Fm,0.52402863,Grammica__Fv.Fm,Seed,Grammica__Seed
Grammica,C_indecora,ss16-17,D,2,flower,2018-03-23,3:04:55 PM,,,f,337,Fv.Fm,0.676614595,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_cephalanthii,1567,D,3,flower,2018-04-19,5:03:34 PM,,,f,338,Fv.Fm,0.565288357,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_denticulata,ss13-46,D,2,haustorium,2018-06-22,4:57:03 PM,,,h,341,Fv.Fm,0.383465259,Grammica__Fv.Fm,Haustorium,Grammica__Haustorium
Grammica,C_tasmanica,17-15,B,9,flower,2018-05-25,12:21:17 PM,,,f,343,Fv.Fm,0.704834606,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_cephalanthii,1567,D,3,old,2018-04-03,4:18:12 PM,,,o,344,Fv.Fm,0.420240137,Grammica__Fv.Fm,Old,Grammica__Old
Grammica,C_cephalanthii,1567,D,3,seed,2018-03-04,4:33:24 PM,,,s,345,Fv.Fm,0.712379859,Grammica__Fv.Fm,Seed,Grammica__Seed
Grammica,C_tasmanica,17-15,B,1,flower,2018-05-25,12:21:17 PM,,,f,346,Fv.Fm,0.685344828,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_cephalanthii,1567,D,3,old,2018-03-08,12:10:52 PM,,,o,348,Fv.Fm,0.419354839,Grammica__Fv.Fm,Old,Grammica__Old
Grammica,C_tasmanica,17-15,A,2,flower,2018-04-17,3:16:54 PM,,,f,350,Fv.Fm,0.729779412,Grammica__Fv.Fm,Flower,Grammica__Flower
Grammica,C_indecora,ss16-17,B,3,old,2018-01-25,12:10:09 PM,,,o,352,Fv.Fm,0.459854015,Grammica__Fv.Fm,Old,Grammica__Old
